#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        9708    -5.07912    -5.92984  0.00562297
        9709     -5.0708    -5.92975  0.00562309
        9710    -5.07506    -5.92966   0.0056232
        9711    -5.06898    -5.92957  0.00562331
        9712     -5.0707    -5.92948  0.00562343
        9713     -5.0733     -5.9294  0.00562354
        9714    -5.07766    -5.92931  0.00562365
        9715    -5.07995    -5.92922  0.00562375
        9716    -5.07615    -5.92913  0.00562385
        9717    -5.08168    -5.92905  0.00562395
        9718    -5.08265    -5.92896  0.00562405
        9719    -5.07915    -5.92887  0.00562415
        9720    -5.07485    -5.92878  0.00562426
        9721    -5.07403    -5.92869  0.00562437
        9722    -5.07643    -5.92861  0.00562447
        9723    -5.07223    -5.92852  0.00562458
        9724     -5.0684    -5.92843   0.0056247
        9725    -5.06709    -5.92834  0.00562482
        9726     -5.0699    -5.92825  0.00562493
        9727    -5.06807    -5.92817  0.00562505
        9728    -5.06557    -5.92808  0.00562517
        9729    -5.06402    -5.92799  0.00562529
        9730    -5.06269     -5.9279  0.00562542
        9731    -5.06343    -5.92781  0.00562554
        9732    -5.06333    -5.92772  0.00562566
        9733    -5.05539    -5.92763   0.0056258
        9734    -5.06073    -5.92754  0.00562593
        9735    -5.06656    -5.92745  0.00562604
        9736    -5.06727    -5.92737  0.00562616
        9737     -5.0738    -5.92728  0.00562626
        9738    -5.07427    -5.92719  0.00562637
        9739    -5.07826     -5.9271  0.00562647
        9740    -5.07378    -5.92702  0.00562657
        9741    -5.06756    -5.92693  0.00562668
        9742    -5.07099    -5.92684  0.00562679
        9743    -5.07168    -5.92675   0.0056269
        9744     -5.0763    -5.92666    0.005627
        9745    -5.07734    -5.92658   0.0056271
        9746    -5.07636    -5.92649  0.00562719
        9747    -5.07495     -5.9264   0.0056273
        9748    -5.07281    -5.92632   0.0056274
        9749    -5.07425    -5.92623   0.0056275
        9750     -5.0747    -5.92614   0.0056276
        9751    -5.07691    -5.92605   0.0056277
        9752    -5.07605    -5.92597   0.0056278
        9753    -5.07478    -5.92588   0.0056279
        9754    -5.07564    -5.92579  0.00562799
        9755    -5.07899     -5.9257  0.00562809
        9756    -5.08581    -5.92562  0.00562817
        9757    -5.08274    -5.92553  0.00562825
        9758    -5.08981    -5.92545  0.00562833
        9759     -5.0914    -5.92536   0.0056284
        9760    -5.09032    -5.92528  0.00562847
        9761    -5.09136    -5.92519  0.00562855
        9762    -5.09529    -5.92511  0.00562861
        9763    -5.09413    -5.92502  0.00562868
        9764     -5.0887    -5.92493  0.00562875
        9765    -5.08877    -5.92485  0.00562883
        9766    -5.08537    -5.92476  0.00562891
        9767    -5.08951    -5.92468  0.00562898
        9768     -5.0865    -5.92459  0.00562906
        9769    -5.07841    -5.92451  0.00562915
        9770    -5.08151    -5.92442  0.00562923
        9771    -5.07966    -5.92433  0.00562932
        9772    -5.08049    -5.92425  0.00562941
        9773    -5.08722    -5.92416  0.00562948
        9774    -5.08516    -5.92407  0.00562956
        9775    -5.08975    -5.92399  0.00562963
        9776    -5.08975     -5.9239   0.0056297
        9777    -5.08991    -5.92382  0.00562978
        9778    -5.08674    -5.92373  0.00562985
        9779    -5.08368    -5.92365  0.00562993
        9780    -5.07962    -5.92356  0.00563002
        9781    -5.08433    -5.92347  0.00563009
        9782    -5.08095    -5.92339  0.00563018
        9783    -5.08714     -5.9233  0.00563025
        9784    -5.08799    -5.92322  0.00563032
        9785    -5.09118    -5.92313  0.00563039
        9786    -5.09965    -5.92305  0.00563044
        9787    -5.09742    -5.92296   0.0056305
        9788    -5.09893    -5.92288  0.00563055
        9789    -5.09254     -5.9228  0.00563062
        9790    -5.08902    -5.92271  0.00563069
        9791    -5.09062    -5.92263  0.00563075
        9792    -5.09225    -5.92254  0.00563082
        9793    -5.09573    -5.92246  0.00563087
        9794    -5.09719    -5.92237  0.00563093
        9795    -5.09336    -5.92229  0.00563099
        9796     -5.0986     -5.9222  0.00563104
        9797     -5.0994    -5.92212  0.00563109
        9798    -5.10029    -5.92204  0.00563114
        9799    -5.09607    -5.92195   0.0056312
        9800    -5.09791    -5.92187  0.00563125
        9801    -5.09511    -5.92178  0.00563131
        9802    -5.09675     -5.9217  0.00563137
        9803    -5.09455    -5.92161  0.00563142
        9804    -5.09055    -5.92153  0.00563149
        9805    -5.08919    -5.92144  0.00563155
        9806    -5.09214    -5.92136  0.00563161
        9807    -5.09146    -5.92127  0.00563167
        9808    -5.09314    -5.92119  0.00563173
        9809    -5.09269    -5.92111  0.00563179
        9810    -5.09378    -5.92102  0.00563185
        9811    -5.09673    -5.92094   0.0056319
        9812     -5.1009    -5.92085  0.00563195
        9813    -5.10032    -5.92077  0.00563199
        9814    -5.10097    -5.92069  0.00563204
        9815    -5.10285     -5.9206  0.00563208
        9816    -5.10483    -5.92052  0.00563212
        9817    -5.10254    -5.92044  0.00563216
        9818    -5.10383    -5.92035  0.00563221
        9819    -5.10045    -5.92027  0.00563225
        9820    -5.10196    -5.92019  0.00563229
        9821    -5.10745     -5.9201  0.00563233
        9822    -5.10626    -5.92002  0.00563236
        9823    -5.10857    -5.91994   0.0056324
        9824    -5.11296    -5.91986  0.00563242
        9825    -5.11658    -5.91978  0.00563244
        9826    -5.11638    -5.91969  0.00563246
        9827    -5.11948    -5.91961  0.00563248
        9828    -5.12337    -5.91953  0.00563249
        9829      -5.123    -5.91945   0.0056325
        9830    -5.12054    -5.91937  0.00563251
        9831    -5.11873    -5.91929  0.00563253
        9832    -5.11889    -5.91921  0.00563254
        9833    -5.12098    -5.91912  0.00563255
        9834    -5.12154    -5.91904  0.00563256
        9835    -5.11941    -5.91896  0.00563258
        9836    -5.12228    -5.91888  0.00563259
        9837     -5.1168     -5.9188  0.00563261
        9838    -5.11262    -5.91872  0.00563263
        9839    -5.11453    -5.91864  0.00563265
        9840    -5.11775    -5.91855  0.00563267
        9841    -5.11912    -5.91847  0.00563268
        9842    -5.12048    -5.91839  0.00563269
        9843    -5.11733    -5.91831  0.00563271
        9844    -5.11636    -5.91823  0.00563272
        9845    -5.11297    -5.91815  0.00563274
        9846      -5.109    -5.91807  0.00563277
        9847    -5.11589    -5.91798  0.00563279
        9848    -5.10397     -5.9179  0.00563282
        9849    -5.10123    -5.91782  0.00563286
        9850    -5.09874    -5.91774   0.0056329
        9851    -5.09981    -5.91765  0.00563294
        9852    -5.10142    -5.91757  0.00563298
        9853    -5.09866    -5.91749  0.00563302
        9854    -5.09093     -5.9174  0.00563308
        9855    -5.08955    -5.91732  0.00563313
        9856    -5.09361    -5.91723  0.00563318
        9857     -5.0992    -5.91715  0.00563322
        9858    -5.09859    -5.91707  0.00563326
        9859    -5.09674    -5.91699   0.0056333
        9860    -5.09907     -5.9169  0.00563334
        9861     -5.0962    -5.91682  0.00563339
        9862    -5.09708    -5.91674  0.00563343
        9863     -5.0919    -5.91665  0.00563348
        9864    -5.09504    -5.91657  0.00563352
        9865    -5.09237    -5.91649  0.00563357
        9866    -5.08898     -5.9164  0.00563362
        9867    -5.09269    -5.91632  0.00563367
        9868    -5.08803    -5.91623  0.00563372
        9869    -5.08701    -5.91615  0.00563378
        9870    -5.08777    -5.91607  0.00563383
        9871    -5.08578    -5.91598  0.00563389
        9872    -5.08382     -5.9159  0.00563395
        9873    -5.08171    -5.91581  0.00563401
        9874     -5.0848    -5.91573  0.00563407
        9875    -5.08925    -5.91565  0.00563412
        9876    -5.08836    -5.91556  0.00563418
        9877    -5.09452    -5.91548  0.00563422
        9878    -5.08726     -5.9154  0.00563427
        9879     -5.0877    -5.91531  0.00563432
        9880    -5.08198    -5.91523  0.00563439
        9881    -5.08058    -5.91514  0.00563445
        9882    -5.08674    -5.91506   0.0056345
        9883    -5.08305    -5.91497  0.00563456
        9884    -5.07917    -5.91489  0.00563463
        9885    -5.07037     -5.9148   0.0056347
        9886    -5.08073    -5.91472  0.00563476
        9887    -5.07626    -5.91464  0.00563483
        9888    -5.07872    -5.91455   0.0056349
        9889    -5.07694    -5.91447  0.00563496
        9890    -5.07835    -5.91438  0.00563503
        9891    -5.07478     -5.9143   0.0056351
        9892    -5.07425    -5.91421  0.00563517
        9893    -5.07428    -5.91413  0.00563524
        9894    -5.07622    -5.91404   0.0056353
        9895    -5.07571    -5.91396  0.00563537
        9896    -5.07213    -5.91387  0.00563544
        9897    -5.07217    -5.91379  0.00563552
        9898    -5.06695     -5.9137   0.0056356
        9899    -5.06708    -5.91362  0.00563568
        9900    -5.07647    -5.91353  0.00563574
        9901    -5.07877    -5.91345   0.0056358
        9902    -5.07799    -5.91336  0.00563587
        9903    -5.06882    -5.91328  0.00563594
        9904    -5.07183    -5.91319  0.00563601
        9905    -5.07276    -5.91311  0.00563608
        9906    -5.06909    -5.91302  0.00563616
        9907    -5.06665    -5.91294  0.00563624
        9908    -5.06415    -5.91285  0.00563632
        9909    -5.05804    -5.91277  0.00563641
        9910    -5.05783    -5.91268   0.0056365
        9911    -5.05642    -5.91259  0.00563659
        9912    -5.05382    -5.91251  0.00563669
        9913    -5.05618    -5.91242  0.00563678
        9914    -5.05878    -5.91233  0.00563687
        9915    -5.05429    -5.91225  0.00563697
        9916    -5.05786    -5.91216  0.00563706
        9917     -5.0614    -5.91207  0.00563714
        9918    -5.06571    -5.91199  0.00563722
        9919    -5.06313     -5.9119   0.0056373
        9920    -5.07411    -5.91182  0.00563737
        9921    -5.07339    -5.91174  0.00563743
        9922    -5.07146    -5.91165   0.0056375
        9923    -5.06914    -5.91157  0.00563757
        9924    -5.06751    -5.91148  0.00563764
        9925    -5.07496     -5.9114  0.00563771
        9926    -5.07261    -5.91131  0.00563777
        9927    -5.07701    -5.91123  0.00563783
        9928    -5.07395    -5.91114  0.00563789
        9929    -5.07648    -5.91106  0.00563795
        9930    -5.07479    -5.91097  0.00563801
        9931    -5.07901    -5.91089  0.00563807
        9932    -5.07571    -5.91081  0.00563813
        9933      -5.078    -5.91072  0.00563818
        9934    -5.07943    -5.91064  0.00563824
        9935    -5.08176    -5.91056  0.00563829
        9936    -5.08062    -5.91047  0.00563834
        9937    -5.07681    -5.91039  0.00563839
        9938     -5.0785    -5.91031  0.00563845
        9939    -5.07531    -5.91022  0.00563851
        9940    -5.08016    -5.91014  0.00563856
        9941    -5.07652    -5.91005  0.00563861
        9942    -5.07726    -5.90997  0.00563867
        9943    -5.07927    -5.90989  0.00563872
        9944    -5.07354     -5.9098  0.00563878
        9945    -5.07398    -5.90972  0.00563884
        9946    -5.06879    -5.90963  0.00563891
        9947    -5.06853    -5.90955  0.00563897
        9948    -5.06345    -5.90946  0.00563905
        9949    -5.05902    -5.90938  0.00563913
        9950    -5.06006    -5.90929  0.00563921
        9951    -5.06319    -5.90921  0.00563928
        9952    -5.06038    -5.90912  0.00563936
        9953    -5.06262    -5.90904  0.00563944
        9954    -5.06638    -5.90895  0.00563951
        9955     -5.0643    -5.90887  0.00563958
        9956    -5.06956    -5.90878  0.00563964
        9957    -5.06782     -5.9087  0.00563971
        9958     -5.0657    -5.90861  0.00563978
        9959    -5.06562    -5.90853  0.00563984
        9960     -5.0655    -5.90845  0.00563991
        9961    -5.06551    -5.90836  0.00563998
        9962      -5.064    -5.90828  0.00564005
        9963    -5.06682    -5.90819  0.00564012
        9964     -5.0689    -5.90811  0.00564018
        9965    -5.06683    -5.90802  0.00564025
        9966     -5.0678    -5.90794  0.00564031
        9967     -5.0662    -5.90785  0.00564038
        9968    -5.07471    -5.90777  0.00564043
        9969    -5.07507    -5.90769  0.00564048
        9970    -5.07607     -5.9076  0.00564053
        9971    -5.07052    -5.90752  0.00564059
        9972    -5.06365    -5.90744  0.00564066
        9973    -5.06218    -5.90735  0.00564073
        9974    -5.06137    -5.90727  0.00564081
        9975    -5.06333    -5.90718  0.00564088
        9976    -5.06725     -5.9071  0.00564094
        9977    -5.06637    -5.90701    0.005641
        9978    -5.06774    -5.90693  0.00564106
        9979     -5.0657    -5.90684  0.00564113
        9980    -5.06206    -5.90676   0.0056412
        9981    -5.05815    -5.90667  0.00564127
        9982    -5.05818    -5.90659  0.00564135
        9983    -5.05548     -5.9065  0.00564143
        9984    -5.05034    -5.90642  0.00564151
        9985    -5.04791    -5.90633   0.0056416
        9986     -5.0469    -5.90625   0.0056417
        9987    -5.05045    -5.90616  0.00564178
        9988    -5.04984    -5.90608  0.00564187
        9989    -5.05016    -5.90599  0.00564195
        9990    -5.04769     -5.9059  0.00564204
        9991    -5.04914    -5.90582  0.00564213
